pair_id,text1,text2,label,lang,type
2589,"Giovanni Francesco Grimaldi dit Il Bolognese ou Le Bolognèse, né à Bologne en 1606 et mort à Rome le 28 novembre 1680, est un peintre, graveur et architecte du baroque qui fut actif au XVIIe siècle.","La rue Charron à Aubervilliers, est une des anciennes rues du centre-ville.",False,fr,neutral
1468,"Cool as Ice is a 1991 American musical teen drama film, directed by David Kellogg, written by David Stenn and starring rapper Vanilla Ice in his feature film debut.",Jason Nightingale is a former New Zealand international rugby league footballer who played as a winger and fullback for the St.,False,en,neutral
1617,Grete Kellenberger-Gujer (1919–2011) was a Swiss molecular biologist known for her discoveries on genetic recombination and restriction modification system of DNA.,"Tarsus Museum is an archaeology and ethnography museum in Tarsus, Mersin Province, in southern Turkey.",False,en,neutral
4067,جِرْد شاو أو عَضَل شاو هو نوع من القوارض يتبع الفصيلة الفأرية.,جِرْد شاو أو عَضَل شاو هو نوع من القوارض يتبع الفصيلة الفأرية is false.,True,ar,contradiction
2128,Le destroyer Shimotsuki ou Shimozuki (霜月) est l'un des destroyers de la classe Akizuki en service dans la marine impériale japonaise.,Le destroyer Shimotsuki ou Shimozuki (霜月) est l'un des destroyers de la classe Akizuki en service dans la marine impériale japonaise is false.,True,fr,contradiction
1332,"Audacity is a free and open-source digital audio editor and recording application software, available for Windows, macOS, Linux, and other Unix-like operating systems.","Lake Ohakuri, at 12 square kilometres (4.",False,en,neutral
3159,"Żarnowiec est une localité polonaise de la voïvodie de Poméranie et du powiat de Puck, située à proximité du lac Żarnowiec.","Psychic TV, aussi appelé Psychick TV ou PTV, est un groupe britannique de musique industrielle, originaire de Londres, en Angleterre, actif entre 1981 et 2020.",False,fr,neutral
4437,جامعة بوديلسكي الحكومية مؤسسة تعليم عالي أوكرانية، هي جامعة تقع في خملنيتسكي أوبلاست، أوكرانيا.,ويليام كوليس مريديث هو محامي وقاضي كندي، ولد في 23 مايو 1812 في Fitzwilliam Square ‏ في جمهورية أيرلندا، وتوفي في 26 فبراير 1894 في مدينة كيبك في كندا.,False,ar,neutral
1052,"""K"" Is for Killer is the 11th novel in Sue Grafton's ""Alphabet"" series of mystery novels and features Kinsey Millhone, a private eye based in Santa Teresa, California.","The PK, is a belt-fed general-purpose machine gun, chambered for the 7.",False,en,neutral
558,The Girl from Havana is a 1929 American sound (All-Talking) pre-Code crime film directed by Benjamin Stoloff and written by Edwin J.,The Girl from Havana is a 1929 American sound (All-Talking) pre-Code crime film directed by Benjamin Stoloff and written by Edwin J is false.,True,en,contradiction
3654,تاكاشي أزوما هو لاعب كاراتيه ياباني، ولد في 22 مايو 1949 في كيسين-نوما في اليابان.,تاكاشي أزوما هو لاعب كاراتيه ياباني، ولد في 22 مايو 1949 في كيسين-نوما في اليابان is false.,True,ar,contradiction
144,USS Milwaukee (CL-5) was an Omaha-class light cruiser built for the United States Navy during the 1920s.,USS Milwaukee (CL-5) was an Omaha-class light cruiser built for the United States Navy during the 1920s is false.,True,en,contradiction
3680,بلدية نافاريدوندا دي غريدوس هي بلدية تقع في مقاطعة آبلة التابعة لمنطقة قشتالة وليون وسط إسبانيا.,بلدية نافاريدوندا دي غريدوس هي بلدية تقع في مقاطعة آبلة التابعة لمنطقة قشتالة وليون وسط إسبانيا is false.,True,ar,contradiction
2505,"Vassili Serafimovitch Sinaïski, né le 20 avril 1947 dans la République des Komis en URSS, est un pianiste et chef d'orchestre russe.",Le Guangxi Finance Plaza est un gratte-ciel de 68 étages pour 321 mètres construit en 2017 à Nanning en Chine.,False,fr,neutral
3136,"Paul Bolya (né Bolya Ifekwa Lobok'été, né le 10 octobre 1924 à Bangala et mort en 2002, est un homme politique congolais et un des pères de l'indépendance du Congo avec Jean Bolikango, Patrice Lumumba, Joseph Kasavubu, Moïse Tshombé, Albert Kalonji, Cléophas Kamitatu, Essandja et Mbuta Daniel Kanza.",L'Hispano-Suiza K8 est un concept car de 2001 du constructeur automobile espagnol Hispano-Suiza.,False,fr,neutral
1596,"William Hayhurst is an English-Irish professional footballer who plays as a winger, who plays for Curzon Ashton.","The DAR-23 is a Bulgarian ultralight aircraft, designed and produced by Aeroplanes DAR, first flying in August 2001.",False,en,neutral
898,A Difficult Year is a 2023 French comedy film written and directed by Éric Toledano and Olivier Nakache.,"Hopewell is an unincorporated community in Fulton County, Georgia, United States.",False,en,neutral
4155,أوريليو موسكيرا هو سياسي من الإكوادور ولد في كيتو.,أوريليو موسكيرا هو سياسي من الإكوادور ولد في كيتو is false.,True,ar,contradiction
514,The Czech Republic women's national football team is the women's association football team of the Czech Republic.,The Czech Republic women's national football team is the women's association football team of the Czech Republic is false.,True,en,contradiction
750,John Nathan Deal is an American politician and former lawyer who served as the 82nd governor of Georgia from 2011 to 2019.,John Nathan Deal is an American politician and former lawyer who served as the 82nd governor of Georgia from 2011 to 2019 is false.,True,en,contradiction
1722,La saison 2023 est la 65e saison de la Ligue canadienne de football et la 137e saison de football canadien depuis la fondation de la Canadian Rugby Football Union en 1884.,La saison 2023 est la 65e saison de la Ligue canadienne de football et la 137e saison de football canadien depuis la fondation de la Canadian Rugby Football Union en 1884 is false.,True,fr,contradiction
30,"Baengnyeon Temple (백련사) is a Buddhist temple located in Doam-myeon, Gangjin county, South Jeolla province, South Korea.","Baengnyeon Temple (백련사) is a Buddhist temple located in Doam-myeon, Gangjin county, South Jeolla province, South Korea is false.",True,en,contradiction
2562,Le cachemiri ou kashmiri est une langue indienne appartenant à la branche indo-iranienne de la famille des langues indo-européennes.,"L'église Sainte-Suzanne de Sainte-Suzanne-sur-Vire est un édifice catholique qui se dresse sur le territoire de la commune française de Sainte-Suzanne-sur-Vire, dans le département de la Manche, en région Normandie.",False,fr,neutral
685,The Nansemond River is a 19.,The Nansemond River is a 19 is false.,True,en,contradiction
4917,جامايكا هي مدينة تقع في ولاية آيوا في الولايات المتحدة.,أعتقد أني أحبك أغنية من تأليف كاتب الأغاني توني روميو في عام 1970.,False,ar,neutral
398,Andrey Vyacheslavovich Kuzin is a former Russian rugby union player and a current coach.,Andrey Vyacheslavovich Kuzin is a former Russian rugby union player and a current coach is false.,True,en,contradiction
217,Mariano Regalado Yulo was a Filipino doctor and politician.,Mariano Regalado Yulo was a Filipino doctor and politician is false.,True,en,contradiction
2652,Bolchaïa Fiokhtalma est un hameau russe de la municipalité de Tchekouïevo situé dans le raïon d'Onega dans le nord-ouest de l'oblast d'Arkhangelsk.,"Paraza est une commune française située dans le nord-est du département de l'Aude, en région Occitanie.",False,fr,neutral
2507,"La Colpa, il Pentimento, la Grazia sous titré Oratorio per la Passione di nostro Signor Gesù Cristo, est un oratorio pour trois voix (SSA) et instruments d'Alessandro Scarlatti et sur un livret en italien du cardinal Pietro Ottoboni.",Une maison de retraite est une résidence collective destinée aux personnes âgées.,False,fr,neutral
4153,كينيث أبيل هو رياضياتي، وأستاذ جامعي أمريكي، ولد في بروكلين، كان عضوًا في مجتمع الرياضيات الأمريكي، توفي في دوفر، عن عمر يناهز 81 عاماً، بسبب سرطان المريء.,كينيث أبيل هو رياضياتي، وأستاذ جامعي أمريكي، ولد في بروكلين، كان عضوًا في مجتمع الرياضيات الأمريكي، توفي في دوفر، عن عمر يناهز 81 عاماً، بسبب سرطان المريء is false.,True,ar,contradiction
595,"In the Mode is the second studio album by English drum and bass group Roni Size & Reprazent, released on 9 October 2000 on the Talkin' Loud label via Mercury Records.","In the Mode is the second studio album by English drum and bass group Roni Size & Reprazent, released on 9 October 2000 on the Talkin' Loud label via Mercury Records is false.",True,en,contradiction
2043,"L'église Santa Maria delle Grazie alle Fornaci est une église de Rome, dans le district Aurelio, sur la place homonyme.","L'église Santa Maria delle Grazie alle Fornaci est une église de Rome, dans le district Aurelio, sur la place homonyme is false.",True,fr,contradiction
1658,Snow is cold,Phones can make calls,False,en,neutral
886,"The Le Méridien Taichung is a 22-storey hotel located in Central District, Taichung City, Taiwan.","Meadow Woods is a census-designated place (CDP) and an unincorporated suburban development area located in southern Orange County, Florida, United States, between Orlando International Airport and Kissimmee.",False,en,neutral
